gait_percentage,ShankAngles,ShankVelocity,ShankAngularVelocity,ShankIntegral,ThighAngles,ThighVelocity,ThighAngularVelocity,ThighIntegral
42,103.48867111013077,0.5,31.30538752216836,104.8820040356552,94.0365844815881,0.5,47.88600248459147,82.42337803096045
43,103.84261092580462,0.5,35.393981567385424,104.8820040356552,94.48441101409396,0.5,44.782653250587146,82.42337803096045
44,104.25549117854942,0.5,41.28802527447988,104.8820040356552,94.91914627220312,0.5,43.4735258109157,82.42337803096045
45,104.68717003416832,0.5,43.16788556188982,104.8820040356552,95.32244193176211,0.5,40.32956595589923,82.42337803096045
46,105.14529500038972,0.5,45.812496622140486,104.8820040356552,95.70044229998598,0.5,37.80003682238657,82.42337803096045
47,105.6584509087728,0.5,51.31559083830837,104.8820040356552,96.02418519866032,0.5,32.37428986743396,82.42337803096045
48,106.22828241200467,0.5,56.98315032318675,104.8820040356552,96.34230370932325,0.5,31.811851066292718,82.42337803096045
49,106.85816425095707,0.5,62.98818389524001,104.8820040356552,96.61641261136523,0.5,27.41089020419878,82.42337803096045
50,107.53262214212252,0.5,67.44578911654457,104.8820040356552,96.8526922666137,0.5,23.627965524846672,82.42337803096045
51,108.26852683336404,0.5,73.59046912415153,104.8820040356552,97.03278832707724,0.5,18.009606046354065,82.42337803096045
52,109.06060388267196,0.5,79.20770493079203,104.8820040356552,97.15450969137338,0.5,12.172136429613545,82.42337803096045
53,109.91130099778832,0.5,85.06971151163611,104.8820040356552,97.22228540433244,0.5,6.777571295906171,82.42337803096045
54,110.84122390025205,0.5,92.99229024637299,104.8820040356552,97.2426927431951,0.5,2.0407338862654,82.42337803096045
55,111.82799032785634,0.5,98.67664276042944,104.8820040356552,97.18715450759709,0.5,-5.553823559800719,82.42337803096045
56,112.87728626426907,0.5,104.9295936412733,104.8820040356552,97.0071315232428,0.5,-18.002298435428088,82.42337803096045
57,114.05504196307528,0.5,117.77556988062088,104.8820040356552,96.75113680855398,0.5,-25.599471468882484,82.42337803096045
58,115.25008062454964,0.5,119.50386614743564,104.8820040356552,96.4107594557088,0.5,-34.03773528451808,82.42337803096045
59,116.5079984309287,0.5,125.7917806379055,104.8820040356552,95.93169487222814,0.5,-47.906458348066394,82.42337803096045
60,117.86039387018604,0.5,135.239543925735,104.8820040356552,95.31383374452663,0.5,-61.786112770150226,82.42337803096045
61,119.29616807580902,0.5,143.57742056229768,104.8820040356552,94.5436877390874,0.5,-77.014600543923,82.42337803096045
62,120.77142638951923,0.5,147.52583137102135,104.8820040356552,93.63306667106512,0.5,-91.06210680222802,82.42337803096045
63,122.26605507130552,0.5,149.46286817862813,104.8820040356552,92.59997359106325,0.5,-103.30930800018763,82.42337803096045
64,123.77220905012312,0.5,150.61539788176077,104.8820040356552,91.38912497337694,0.5,-121.08486176863096,82.42337803096045
65,125.32417051408176,0.5,155.19614639586337,104.8820040356552,90.08097430573596,0.5,-130.8150667640973,82.42337803096045
66,126.82534967209294,0.5,150.11791580111833,104.8820040356552,88.60628565309791,0.5,-147.46886526380507,82.42337803096045
67,128.28808141928732,0.5,146.27317471943826,104.8820040356552,87.0660052010968,0.5,-154.0280452001113,82.42337803096045
68,129.6070046497083,0.5,131.89232304209781,104.8820040356552,85.49911167251055,0.5,-156.6893528586249,82.42337803096045
69,130.8309368283774,0.5,122.3932178669088,104.8820040356552,83.89156225324035,0.5,-160.75494192701996,82.42337803096045
70,131.82374600239928,0.5,99.2809174021886,104.8820040356552,82.31744665939166,0.5,-157.41155938486884,82.42337803096045
71,132.61114854152942,0.5,78.74025391301416,104.8820040356552,80.82574671664298,0.5,-149.16999427486815,82.42337803096045
72,133.1164145006058,0.5,50.52659590763824,104.8820040356552,79.37991616964023,0.5,-144.58305470027568,82.42337803096045
73,133.31949391223316,0.5,20.307941162735688,104.8820040356552,78.06444174884501,0.5,-131.5474420795212,82.42337803096045
74,133.14977647760486,0.5,-16.971743462829636,104.8820040356552,76.86884917260971,0.5,-119.5592576235299,82.42337803096045
75,132.54889732558843,0.5,-60.08791520164323,104.8820040356552,75.79906110232233,0.5,-106.97880702873874,82.42337803096045
76,131.58489230103618,0.5,-96.40050245522502,104.8820040356552,74.84158340579098,0.5,-95.74776965313418,82.42337803096045
77,130.20746259951989,0.5,-137.74297015162915,104.8820040356552,74.04847172360816,0.5,-79.31116821828255,82.42337803096045
78,128.56902260412278,0.5,-163.8439995397107,104.8820040356552,73.31955700372579,0.5,-72.89147198823684,82.42337803096045
79,126.6581685605477,0.5,-191.08540435750854,104.8820040356552,72.66777775262366,0.5,-65.1779251102127,82.42337803096045
80,124.48403948310576,0.5,-217.41290774419326,104.8820040356552,72.11698665954906,0.5,-55.07910930746078,82.42337803096045
81,122.11715438522111,0.5,-236.68850978846478,104.8820040356552,71.64845866944013,0.5,-46.852799010892454,82.42337803096045
82,119.53857517331434,0.5,-257.8579211906771,104.8820040356552,71.25208632154533,0.5,-39.63723478947969,82.42337803096045
83,116.87859725464102,0.5,-265.997791867332,104.8820040356552,70.95828574362612,0.5,-29.380057791921388,82.42337803096045
84,114.112416516871,0.5,-276.61807377700285,104.8820040356552,70.74248012161617,0.5,-21.580562200995246,82.42337803096045
85,111.33070322171002,0.5,-278.17132951609693,104.8820040356552,70.5624393999096,0.5,-18.004072170657537,82.42337803096045
86,108.49706986669842,0.5,-283.36333550115995,104.8820040356552,70.47571484717238,0.5,-8.672455273720914,82.42337803096045
87,105.66048525486352,0.5,-283.65846118349083,104.8820040356552,70.44656542562531,0.5,-2.9149421547074894,82.42337803096045
88,102.85809245210407,0.5,-280.2392802759442,104.8820040356552,70.47238574108152,0.5,2.5820315456215326,82.42337803096045
89,100.13429554430606,0.5,-272.3796907798018,104.8820040356552,70.54291110180363,0.5,7.052536072210103,82.42337803096045
90,97.50259667965872,0.5,-263.16988646473334,104.8820040356552,70.65980643172449,0.5,11.689532992086527,82.42337803096045
91,95.01228380304153,0.5,-249.0312876617196,104.8820040356552,70.82172275002523,0.5,16.191631830074016,82.42337803096045
92,92.6893378752377,0.5,-232.2945927803829,104.8820040356552,71.01743793455465,0.5,19.571518452941916,82.42337803096045
93,90.5920885413572,0.5,-209.7249333880498,104.8820040356552,71.25099879578985,0.5,23.35608612352047,82.42337803096045
94,88.78167752043755,0.5,-181.0411020919645,104.8820040356552,71.49218006348808,0.5,24.118126769822368,82.42337803096045
95,87.31192549377151,0.5,-146.97520266660433,104.8820040356552,71.74755416672625,0.5,25.5374103238168,82.42337803096045
96,86.22449785980866,0.5,-108.74276339628466,104.8820040356552,72.03933511240098,0.5,29.178094567473067,82.42337803096045
97,85.57356370267233,0.5,-65.09341571363336,104.8820040356552,72.31267910901559,0.5,27.33439966146136,82.42337803096045
98,85.34802806132863,0.5,-22.553564134369708,104.8820040356552,72.60420579695263,0.5,29.15266879370364,82.42337803096045
99,85.55265254732741,0.5,20.462448599877803,104.8820040356552,72.87452681248999,0.5,27.032101553736254,82.42337803096045
100,86.09056901090642,0.5,53.7916463579009,104.8820040356552,73.17837639756814,0.5,30.38495850781544,82.42337803096045
1,84.54458498737814,0.5,,104.89738854014661,74.86784999099241,0.5,,82.40705630804268
2,85.26000585287184,0.5,71.5420865493698,104.89738854014661,75.13841474740757,0.5,27.056475641515476,82.40705630804268
3,85.89895301420275,0.5,63.89471613309041,104.89738854014661,75.46456378098279,0.5,32.614903357521996,82.40705630804268
4,86.31077806170536,0.5,41.18250475026173,104.89738854014661,75.8701945818566,0.5,40.563080087380854,82.40705630804268
5,86.7879195720486,0.5,47.71415103432304,104.89738854014661,76.22832692740282,0.5,35.8132345546224,82.40705630804268
6,87.55549967677149,0.5,76.75801047228958,104.89738854014661,76.38252176401785,0.5,15.419483661503364,82.40705630804268
7,88.54307585122825,0.5,98.75761744567626,104.89738854014661,76.40399854639502,0.5,2.1476782377163772,82.40705630804268
8,89.5420861591297,0.5,99.90103079014432,104.89738854014661,76.44267915420127,0.5,3.868060780625626,82.40705630804268
9,90.47139177281448,0.5,92.93056136847895,104.89738854014661,76.5722285011904,0.5,12.954934698912268,82.40705630804268
10,91.33244885414102,0.5,86.10570813265355,104.89738854014661,76.79380038240296,0.5,22.157188121256866,82.40705630804268
11,92.13848154372972,0.5,80.60326895887044,104.89738854014661,77.11461843859202,0.5,32.081805618905435,82.40705630804268
12,92.88766767319396,0.5,74.91861294642348,104.89738854014661,77.49908709206048,0.5,38.44686534684598,82.40705630804268
13,93.58680607908828,0.5,69.91384058943169,104.89738854014661,77.99066215715312,0.5,49.15750650926469,82.40705630804268
14,94.2351258495234,0.5,64.83197704351227,104.89738854014661,78.53524210272433,0.5,54.45799455712006,82.40705630804268
15,94.81277221849253,0.5,57.76463689691269,104.89738854014661,79.12051517077684,0.5,58.527306805251555,82.40705630804268
16,95.32192529305698,0.5,50.91530745644519,104.89738854014661,79.75165980397605,0.5,63.1144633199213,82.40705630804268
17,95.80387881523268,0.5,48.195352217570075,104.89738854014661,80.37164983845152,0.5,61.999003447546386,82.40705630804268
18,96.25816024501296,0.5,45.42814297802806,104.89738854014661,80.97284344119967,0.5,60.11936027481539,82.40705630804268
19,96.69510701467344,0.5,43.69467696604801,104.89738854014661,81.58171513456038,0.5,60.88716933607117,82.40705630804268
20,97.10761123242725,0.5,41.25042177538063,104.89738854014661,82.14344231766322,0.5,56.17271831028319,82.40705630804268
21,97.4874350371309,0.5,37.982380470364774,104.89738854014661,82.70675118020266,0.5,56.33088625394436,82.40705630804268
22,97.83954313573282,0.5,35.21080986019314,104.89738854014661,83.23639715762391,0.5,52.96459774212536,82.40705630804268
23,98.21443528048631,0.5,37.48921447534883,104.89738854014661,83.6837366524654,0.5,44.73394948414864,82.40705630804268
24,98.57317387959178,0.5,35.87385991054646,104.89738854014661,84.15100284473725,0.5,46.72661922718504,82.40705630804268
25,98.9343691678382,0.5,36.11952882464209,104.89738854014661,84.60665341493808,0.5,45.56505702008309,82.40705630804268
26,99.28770387225764,0.5,35.33347044194386,104.89738854014661,85.04026891131343,0.5,43.36154963753529,82.40705630804268
27,99.6185872076036,0.5,33.088333534595904,104.89738854014661,85.48274940924006,0.5,44.248049792662414,82.40705630804268
28,99.92206651798357,0.5,30.347931037997,104.89738854014661,85.95447533830735,0.5,47.172592906728994,82.40705630804268
29,100.21596734444525,0.5,29.390082646168025,104.89738854014661,86.46258218064547,0.5,50.81068423381225,82.40705630804268
30,100.49071509659676,0.5,27.474775215151226,104.89738854014661,86.99517271614884,0.5,53.2590535503374,82.40705630804268
31,100.7532168794552,0.5,26.250178285843617,104.89738854014661,87.52157654973385,0.5,52.64038335850074,82.40705630804268
32,100.99771585910791,0.5,24.449897965271816,104.89738854014661,88.00348283301749,0.5,48.190628328363516,82.40705630804268
33,101.21878545366424,0.5,22.10695945563259,104.89738854014661,88.42817001330603,0.5,42.46871802885437,82.40705630804268
34,101.4332126660501,0.5,21.442721238585705,104.89738854014661,88.92541523145593,0.5,49.72452181498994,82.40705630804268
35,101.66503537157304,0.5,23.182270552294426,104.89738854014661,89.45176489834667,0.5,52.63496668907379,82.40705630804268
36,101.90937687046124,0.5,24.4341498888204,104.89738854014661,89.95138496901859,0.5,49.96200706719236,82.40705630804268
37,102.16583827883066,0.5,25.64614083694181,104.89738854014661,90.38136566806163,0.5,42.99806990430426,82.40705630804268
38,102.4260244719696,0.5,26.01861931389351,104.89738854014661,90.84746255224084,0.5,46.609688417920836,82.40705630804268
39,102.70406521770288,0.5,27.804074573327853,104.89738854014661,91.31412444685915,0.5,46.66618946183121,82.40705630804268
40,103.01318139493314,0.5,30.911617723026552,104.89738854014661,91.77613127013244,0.5,46.20068232732848,82.40705630804268
41,103.34284041738508,0.5,32.96590224519349,104.89738854014661,92.2211838163268,0.5,44.50525461943613,82.40705630804268
42,103.69088305109254,0.5,34.80426337074647,104.89738854014661,92.6559839689293,0.5,43.48001526025058,82.40705630804268
43,104.08187160814605,0.5,39.09885570535039,104.89738854014661,93.05520798981888,0.5,39.922402088957654,82.40705630804268
44,104.48626959135672,0.5,40.439798321067144,104.89738854014661,93.46712449795834,0.5,41.19165081394556,82.40705630804268
45,104.92649236694682,0.5,44.02227755901009,104.89738854014661,93.8987003884833,0.5,43.1575890524968,82.40705630804268
46,105.41180040679212,0.5,48.530803984530735,104.89738854014661,94.29597342046652,0.5,39.727303198321806,82.40705630804268
47,105.92483942186573,0.5,51.303901507360195,104.89738854014661,94.67259476659017,0.5,37.662134612364184,82.40705630804268
48,106.4822033656178,0.5,55.736394375207965,104.89738854014661,95.0233081049727,0.5,35.07133383825334,82.40705630804268
49,107.093109873723,0.5,61.09065081051881,104.89738854014661,95.34552679840894,0.5,32.22186934362412,82.40705630804268
50,107.74616207464392,0.5,65.3052200920925,104.89738854014661,95.6668875999686,0.5,32.13608015596634,82.40705630804268
51,108.42643245487918,0.5,68.02703802352568,104.89738854014661,95.96815642171966,0.5,30.126882175105152,82.40705630804268
52,109.13780852567037,0.5,71.13760707911894,104.89738854014661,96.22205170964328,0.5,25.389528792362626,82.40705630804268
53,109.89699465976712,0.5,75.91861340967512,104.89738854014661,96.45912533004903,0.5,23.70736204057522,82.40705630804268
54,110.69255295544497,0.5,79.555829567785,104.89738854014661,96.67201661893765,0.5,21.28912888886134,82.40705630804268
55,111.53408042391136,0.5,84.15274684663956,104.89738854014661,96.81073334821848,0.5,13.871672928083001,82.40705630804268
56,112.44350365646176,0.5,90.94232325503953,104.89738854014661,96.8544640775475,0.5,4.373072932902744,82.40705630804268
57,113.43581724616996,0.5,99.23135897082034,104.89738854014661,96.8026020684097,0.5,-5.186200913780681,82.40705630804268
58,114.54568089162274,0.5,110.98636454527764,104.89738854014661,96.633662175013,0.5,-16.8939893396697,82.40705630804268
59,115.75929151594217,0.5,121.36106243194291,104.89738854014661,96.32859565389428,0.5,-30.5066521118718,82.40705630804268
60,117.05559756064612,0.5,129.63060447039538,104.89738854014661,95.83413598288526,0.5,-49.44596710090252,82.40705630804268
61,118.43945460518049,0.5,138.38570445343663,104.89738854014661,95.17612433147777,0.5,-65.80116514074916,82.40705630804268
62,119.89988579763254,0.5,146.04311924520488,104.89738854014661,94.33768831609204,0.5,-83.84360153857244,82.40705630804268
63,121.45009541985888,0.5,155.02096222263475,104.89738854014661,93.30476045257024,0.5,-103.2927863521806,82.40705630804268
64,123.05402375926866,0.5,160.39283394097765,104.89738854014661,92.11197068339752,0.5,-119.27897691727196,82.40705630804268
65,124.60816907011092,0.5,155.41453108422587,104.89738854014661,90.79608282262332,0.5,-131.58878607741968,82.40705630804268
66,126.1489427367424,0.5,154.07736666314804,104.89738854014661,89.35733073923845,0.5,-143.87520833848697,82.40705630804268
67,127.6266940886716,0.5,147.77513519292,104.89738854014661,87.84732141540395,0.5,-151.00093238344954,82.40705630804268
68,129.01505946225134,0.5,138.83653735797452,104.89738854014661,86.29829111509453,0.5,-154.90303003094255,82.40705630804268
69,130.3014916642173,0.5,128.64322019659653,104.89738854014661,84.7181482936473,0.5,-158.01428214472253,82.40705630804268
70,131.4555782950139,0.5,115.40866307965985,104.89738854014661,83.17757581904043,0.5,-154.05724746068756,82.40705630804268
71,132.35835902282517,0.5,90.27807278112618,104.89738854014661,81.69671810219444,0.5,-148.0857716845989,82.40705630804268
72,132.95628700638312,0.5,59.792798355795185,104.89738854014661,80.28770155063148,0.5,-140.90165515629565,82.40705630804268
73,133.23436754116608,0.5,27.808053478295847,104.89738854014661,78.99725093106005,0.5,-129.04506195714305,82.40705630804268
74,133.15226451100844,0.5,-8.210303015763998,104.89738854014661,77.8362315082521,0.5,-116.10194228079536,82.40705630804268
75,132.71572199711696,0.5,-43.65425138914816,104.89738854014661,76.76068202052859,0.5,-107.55494877235066,82.40705630804268
76,131.90666870963494,0.5,-80.90532874820155,104.89738854014661,75.79214635344421,0.5,-96.85356670843817,82.40705630804268
77,130.77783700288444,0.5,-112.88317067505034,104.89738854014661,74.9160773997568,0.5,-87.60689536874082,82.40705630804268
78,129.37657711295788,0.5,-140.1259889926564,104.89738854014661,74.08715962755505,0.5,-82.89177722017484,82.40705630804268
79,127.7507930363752,0.5,-162.57840765826757,104.89738854014661,73.35868669887043,0.5,-72.84729286846243,82.40705630804268
80,125.87120353732304,0.5,-187.9589499052159,104.89738854014661,72.7487471986551,0.5,-60.993950021533294,82.40705630804268
81,123.80272083772836,0.5,-206.8482699594682,104.89738854014661,72.23124193842725,0.5,-51.75052602278498,82.40705630804268
82,121.5160202378956,0.5,-228.67005998327556,104.89738854014661,71.75415979111109,0.5,-47.70821473161533,82.40705630804268
83,119.10976781718838,0.5,-240.62524207072187,104.89738854014661,71.38100355678026,0.5,-37.315623433083545,82.40705630804268
84,116.522107098818,0.5,-258.7660718370387,104.89738854014661,71.10490518900717,0.5,-27.60983677730877,82.40705630804268
85,113.83714300617068,0.5,-268.496409264732,104.89738854014661,70.91637620462056,0.5,-18.85289843866076,82.40705630804268
86,111.02816024993196,0.5,-280.898275623872,104.89738854014661,70.83254006462906,0.5,-8.383613999150441,82.40705630804268
87,108.15616119785707,0.5,-287.19990520748837,104.89738854014661,70.81923213192583,0.5,-1.330793270322772,82.40705630804268
88,105.23296731276662,0.5,-292.31938850904555,104.89738854014661,70.90582197026617,0.5,8.658983834034473,82.40705630804268
89,102.30851733022418,0.5,-292.4449982542441,104.89738854014661,71.07705161094282,0.5,17.12296406766427,82.40705630804268
90,99.39119808073788,0.5,-291.73192494862974,104.89738854014661,71.35205910179654,0.5,27.500749085372433,82.40705630804268
91,96.54412240145216,0.5,-284.7075679285723,104.89738854014661,71.65876415288079,0.5,30.67050510842506,82.40705630804268
92,93.8178140006422,0.5,-272.63084008099554,104.89738854014661,72.05668041545229,0.5,39.791626257149915,82.40705630804268
93,91.29391028059268,0.5,-252.39037200495176,104.89738854014661,72.4703741409042,0.5,41.369372545190686,82.40705630804268
94,89.03440368136712,0.5,-225.95065992255599,104.89738854014661,72.9108076761002,0.5,44.043353519600714,82.40705630804268
95,87.09772545195526,0.5,-193.66782294118678,104.89738854014661,73.37960938792249,0.5,46.880171182228025,82.40705630804268
96,85.60911276669694,0.5,-148.86126852583175,104.89738854014661,73.81532186547777,0.5,43.571247755528475,82.40705630804268
97,84.62567268269618,0.5,-98.34400840007618,104.89738854014661,74.18370862858391,0.5,36.83867631061446,82.40705630804268
98,84.1970432832783,0.5,-42.862939941787204,104.89738854014661,74.46930913872491,0.5,28.560051014099486,82.40705630804268
99,84.28847498606093,0.5,9.143170278262858,104.89738854014661,74.70792439918607,0.5,23.861526046115955,82.40705630804268
100,84.8393371788869,0.5,55.086219282596005,104.89738854014661,74.90250441089755,0.5,19.458001171148,82.40705630804268
1,80.46304723109232,0.5,,104.94253896724283,72.18134566758276,0.5,,82.43438508375078
2,81.27808733870468,0.5,81.50401076123615,104.94253896724283,72.53366948645628,0.5,35.232381887351494,82.43438508375078
3,81.73762552556151,0.5,45.953818685683245,104.94253896724283,73.14451868557772,0.5,61.08491991214464,82.43438508375078
4,82.06556195859534,0.5,32.79364330338268,104.94253896724283,73.88090380883327,0.5,73.63851232555447,82.43438508375078
5,82.5968136975332,0.5,53.125173893785416,104.94253896724283,74.43686225785447,0.5,55.59584490212046,82.43438508375078
6,83.38083692600024,0.5,78.40232284670492,104.94253896724283,74.86720049592265,0.5,43.033823806817395,82.43438508375078
7,84.27635187476695,0.5,89.55149487667029,104.94253896724283,75.36416283727651,0.5,49.69623413538642,82.43438508375078
8,85.20250581297974,0.5,92.61539382127921,104.94253896724283,75.81360295353558,0.5,44.94401162590691,82.43438508375078
9,86.12529982959764,0.5,92.27940166178996,104.94253896724283,76.26203445883456,0.5,44.84315052989842,82.43438508375078
10,87.06469103003752,0.5,93.93912004398857,104.94253896724283,76.84693845471529,0.5,58.49039958807225,82.43438508375078
11,87.9576053806922,0.5,89.2914350654678,104.94253896724283,77.486059483221,0.5,63.91210285057127,82.43438508375078
12,88.76488429021931,0.5,80.72789095271133,104.94253896724283,78.22513969675049,0.5,73.90802135294905,82.43438508375078
13,89.47216425776512,0.5,70.72799675458015,104.94253896724283,79.07279055791082,0.5,84.76508611603322,82.43438508375078
14,90.13929004350568,0.5,66.71257857405664,104.94253896724283,79.90606243721605,0.5,83.32718793052294,82.43438508375078
15,90.7982565027831,0.5,65.89664592774227,104.94253896724283,80.62650260381662,0.5,72.0440166600568,82.43438508375078
16,91.48954972297932,0.5,69.1293220196215,104.94253896724283,81.28146050498808,0.5,65.4957901171457,82.43438508375078
17,92.17017663517736,0.5,68.06269121980364,104.94253896724283,81.86950692758803,0.5,58.80464225999589,82.43438508375078
18,92.80533856214922,0.5,63.51619269718611,104.94253896724283,82.45584738143066,0.5,58.63404538426238,82.43438508375078
19,93.39087471421536,0.5,58.55361520661404,104.94253896724283,83.02597489791358,0.5,57.01275164829269,82.43438508375078
20,93.8963357558544,0.5,50.54610416390375,104.94253896724283,83.65097907879044,0.5,62.500418087685716,82.43438508375078
21,94.36275406750818,0.5,46.64183116537828,104.94253896724283,84.28954333217614,0.5,63.85642533856952,82.43438508375078
22,94.7888844516523,0.5,42.61303841441162,104.94253896724283,84.91808775890063,0.5,62.85444267244884,82.43438508375078
23,95.1907211651688,0.5,40.18367135165022,104.94253896724283,85.47774113622766,0.5,55.9653377327038,82.43438508375078
24,95.5726148118808,0.5,38.18936467120011,104.94253896724283,86.02591040438494,0.5,54.816926815728095,82.43438508375078
25,95.95981255303631,0.5,38.719774115551786,104.94253896724283,86.52937871180602,0.5,50.34683074210733,82.43438508375078
26,96.34060591109396,0.5,38.07933580576446,104.94253896724283,86.96214611088033,0.5,43.276739907430795,82.43438508375078
27,96.76666025869704,0.5,42.60543476030847,104.94253896724283,87.38275195127463,0.5,42.06058403943018,82.43438508375078
28,97.20036659505996,0.5,43.3706336362917,104.94253896724283,87.78169604117485,0.5,39.89440899002261,82.43438508375078
29,97.62025286916244,0.5,41.988627410248114,104.94253896724283,88.14475709811263,0.5,36.30610569377808,82.43438508375078
30,98.0377633907136,0.5,41.751052155115076,104.94253896724283,88.52008184092992,0.5,37.53247428172841,82.43438508375078
31,98.47539351651506,0.5,43.76301258014621,104.94253896724283,88.89651358796691,0.5,37.64317470369889,82.43438508375078
32,98.89108706620952,0.5,41.56935496944669,104.94253896724283,89.27787120392449,0.5,38.13576159575831,82.43438508375078
33,99.27782216384644,0.5,38.67350976369153,104.94253896724283,89.67285448146838,0.5,39.49832775438864,82.43438508375078
34,99.6657349692264,0.5,38.7912805379969,104.94253896724283,90.0837831766698,0.5,41.09286952014202,82.43438508375078
35,100.0706063776019,0.5,40.48714083754987,104.94253896724283,90.47638478359944,0.5,39.26016069296452,82.43438508375078
36,100.46326502710804,0.5,39.26586495061315,104.94253896724283,90.89365221862997,0.5,41.72674350305243,82.43438508375078
37,100.85420036078582,0.5,39.09353336777883,104.94253896724283,91.33349660371935,0.5,43.984438508938695,82.43438508375078
38,101.23225403823696,0.5,37.80536774511347,104.94253896724283,91.76936230516516,0.5,43.586570144580605,82.43438508375078
39,101.63201183074968,0.5,39.975779251271604,104.94253896724283,92.2301995493996,0.5,46.08372442344404,82.43438508375078
40,102.06062290444356,0.5,42.86110736938866,104.94253896724283,92.67549120625468,0.5,44.52916568550762,82.43438508375078
41,102.53057048327972,0.5,46.994757883615534,104.94253896724283,93.13310122992816,0.5,45.76100236734817,82.43438508375078
42,102.9908672904019,0.5,46.02968071221767,104.94253896724283,93.6129643200905,0.5,47.986309016233974,82.43438508375078
43,103.47293756690732,0.5,48.2070276505425,104.94253896724283,94.1035851488678,0.5,49.06208287772955,82.43438508375078
44,103.99087391483002,0.5,51.79363479226993,104.94253896724283,94.5853052144596,0.5,48.17200655918015,82.43438508375078
45,104.54249864082227,0.5,55.16247259922551,104.94253896724283,95.09145335451204,0.5,50.61481400524457,82.43438508375078
46,105.14436030798456,0.5,60.18616671622823,104.94253896724283,95.59674982221404,0.5,50.52964677019958,82.43438508375078
47,105.772726209569,0.5,62.836590158444494,104.94253896724283,96.06428492153532,0.5,46.75350993212817,82.43438508375078
48,106.44568862195342,0.5,67.29624123844218,104.94253896724283,96.51456345100456,0.5,45.02785294692444,82.43438508375078
49,107.20963046032482,0.5,76.39418383713945,104.94253896724283,96.99881366219856,0.5,48.4250211193995,82.43438508375078
50,108.02118151219754,0.5,81.15510518727262,104.94253896724283,97.49137637653556,0.5,49.256271433699794,82.43438508375078
51,108.83769111196314,0.5,81.65095997655953,104.94253896724283,97.93103227946746,0.5,43.96559029319036,82.43438508375078
52,109.70246070272636,0.5,86.47695907632169,104.94253896724283,98.37393033711894,0.5,44.289805765147605,82.43438508375078
53,110.6493456205089,0.5,94.68849177825405,104.94253896724283,98.75004499135883,0.5,37.6114654239899,82.43438508375078
54,111.619161852457,0.5,96.98162319481014,104.94253896724283,99.08143860918696,0.5,33.13936178281267,82.43438508375078
55,112.61864589557716,0.5,99.94840431201624,104.94253896724283,99.29563273028192,0.5,21.41941210949625,82.43438508375078
56,113.71573081105662,0.5,109.70849154794564,104.94253896724283,99.43534052703497,0.5,13.970779675304357,82.43438508375078
57,114.87336897414733,0.5,115.76381630907093,104.94253896724283,99.45598848205468,0.5,2.0647955019711617,82.43438508375078
58,116.05730323409664,0.5,118.39342599493108,104.94253896724283,99.38548214980472,0.5,-7.050633224996261,82.43438508375078
59,117.35498854955308,0.5,129.7685315456448,104.94253896724283,99.18467762400388,0.5,-20.080452580083374,82.43438508375078
60,118.7472197889924,0.5,139.22312394393117,104.94253896724283,98.86676618468591,0.5,-31.79114393179674,82.43438508375078
61,120.18659365744992,0.5,143.93738684575226,104.94253896724283,98.42601082230642,0.5,-44.07553623794911,82.43438508375078
62,121.70324473615965,0.5,151.6651078709728,104.94253896724283,97.8279454507889,0.5,-59.80653715175208,82.43438508375078
63,123.26533392562835,0.5,156.20891894687077,104.94253896724283,97.0115579256546,0.5,-81.63875251343029,82.43438508375078
64,124.8368135515664,0.5,157.14796259380392,104.94253896724283,96.05130913166832,0.5,-96.02487939862812,82.43438508375078
65,126.4794193377686,0.5,164.26057862022105,104.94253896724283,94.91356030619455,0.5,-113.77488254737642,82.43438508375078
66,128.12727309309162,0.5,164.78537553230126,104.94253896724283,93.51571827392289,0.5,-139.78420322716687,82.43438508375078
67,129.8580776735418,0.5,173.0804580450183,104.94253896724283,91.99534249379344,0.5,-152.03757801294415,82.43438508375078
68,131.5194353329769,0.5,166.13576594351116,104.94253896724283,90.35063307806,0.5,-164.47094157334448,82.43438508375078
69,133.1589688482154,0.5,163.95335152384973,104.94253896724283,88.49614450493104,0.5,-185.4488573128961,82.43438508375078
70,134.67540973733963,0.5,151.6440889124226,104.94253896724283,86.58456909048384,0.5,-191.15754144471993,82.43438508375078
71,136.0218804626634,0.5,134.6470725323769,104.94253896724283,84.59559751350032,0.5,-198.89715769835163,82.43438508375078
72,137.14708846291057,0.5,112.520800024717,104.94253896724283,82.58018942784389,0.5,-201.5408085656432,82.43438508375078
73,137.99484092637374,0.5,84.77524634631664,104.94253896724283,80.52195120982556,0.5,-205.82382180183316,82.43438508375078
74,138.5299779544579,0.5,53.5137028084165,104.94253896724283,78.57751411116583,0.5,-194.44370986597335,82.43438508375078
75,138.7846441211896,0.5,25.46661667316812,104.94253896724283,76.72392110971082,0.5,-185.35930014550104,82.43438508375078
76,138.6272776035124,0.5,-15.736651767718968,104.94253896724283,74.95840122909317,0.5,-176.55198806176458,82.43438508375078
77,138.10312983481555,0.5,-52.41477686968494,104.94253896724283,73.35517549226867,0.5,-160.32257368244984,82.43438508375078
78,137.13016006090794,0.5,-97.29697739076073,104.94253896724283,71.87864929870031,0.5,-147.6526193568361,82.43438508375078
79,135.76129702228957,0.5,-136.88630386183718,104.94253896724283,70.48543975907648,0.5,-139.32095396238253,82.43438508375078
